date,order_id,channel,region,category,device,revenue_usd,profit_usd,discount_pct,sessions_allocated,marketing_spend_allocated,month
2025-01-02,100229,Organic Search,Buenos Aires,Supermarket,Mobile,32.6,11.99,15,20.338983050847457,0.0,2025-01
2025-01-02,100230,Organic Search,Centro,Beauty,Desktop,23.79,8.89,10,20.338983050847457,0.0,2025-01
2025-01-02,100231,Organic Search,Patagonia,Sports,Mobile,49.98,10.44,15,20.338983050847457,0.0,2025-01
2025-01-02,100232,Organic Search,Centro,Electronics,Mobile,87.34,23.87,10,20.338983050847457,0.0,2025-01
2025-01-02,100233,Organic Search,Centro,Electronics,Mobile,86.18,17.03,0,20.338983050847457,0.0,2025-01
2025-01-02,100234,Organic Search,Cuyo,Beauty,Mobile,18.04,5.49,15,20.338983050847457,0.0,2025-01
2025-01-02,100235,Organic Search,Centro,Electronics,Mobile,114.72,31.63,0,20.338983050847457,0.0,2025-01
2025-01-02,100236,Organic Search,Centro,Fashion,Mobile,60.01,24.56,10,20.338983050847457,0.0,2025-01
2025-01-02,100237,Organic Search,Buenos Aires,Electronics,Mobile,136.88,54.14,10,20.338983050847457,0.0,2025-01
2025-01-02,100238,Organic Search,Buenos Aires,Supermarket,Mobile,34.5,10.23,0,20.338983050847457,0.0,2025-01
2025-01-02,100239,Organic Search,Buenos Aires,Home & Deco,Mobile,78.18,24.19,15,20.338983050847457,0.0,2025-01
2025-01-02,100240,Organic Search,Buenos Aires,Fashion,Desktop,50.3,11.24,0,20.338983050847457,0.0,2025-01
2025-01-02,100241,Organic Search,Cuyo,Electronics,Mobile,79.08,16.26,10,20.338983050847457,0.0,2025-01
2025-01-02,100242,Organic Search,Centro,Home & Deco,Tablet,101.85,19.39,5,20.338983050847457,0.0,2025-01
2025-01-02,100243,Organic Search,Cuyo,Supermarket,Mobile,30.09,11.8,15,20.338983050847457,0.0,2025-01
2025-01-02,100244,Organic Search,Buenos Aires,Electronics,Mobile,143.77,38.07,15,20.338983050847457,0.0,2025-01
2025-01-02,100245,Organic Search,Buenos Aires,Sports,Mobile,58.74,16.55,15,20.338983050847457,0.0,2025-01
2025-01-02,100246,Organic Search,Cuyo,Electronics,Mobile,201.01,71.73,0,20.338983050847457,0.0,2025-01
2025-01-02,100247,Organic Search,NOA,Electronics,Mobile,98.24,32.82,0,20.338983050847457,0.0,2025-01
2025-01-02,100248,Organic Search,Cuyo,Fashion,Mobile,72.79,30.36,5,20.338983050847457,0.0,2025-01
2025-01-02,100249,Organic Search,Buenos Aires,Beauty,Mobile,26.43,9.31,0,20.338983050847457,0.0,2025-01
2025-01-02,100250,Organic Search,Cuyo,Supermarket,Mobile,36.48,8.97,5,20.338983050847457,0.0,2025-01
2025-01-02,100251,Organic Search,Buenos Aires,Electronics,Desktop,119.14,30.69,0,20.338983050847457,0.0,2025-01
2025-01-02,100252,Organic Search,Buenos Aires,Home & Deco,Mobile,58.06,13.71,15,20.338983050847457,0.0,2025-01
2025-01-02,100253,Organic Search,Centro,Supermarket,Mobile,34.45,8.88,5,20.338983050847457,0.0,2025-01
2025-01-02,100254,Organic Search,Buenos Aires,Beauty,Tablet,43.58,12.71,10,20.338983050847457,0.0,2025-01
2025-01-02,100255,Organic Search,Buenos Aires,Fashion,Tablet,82.84,28.63,0,20.338983050847457,0.0,2025-01
2025-01-02,100256,Organic Search,Buenos Aires,Fashion,Mobile,78.21,26.56,0,20.338983050847457,0.0,2025-01
2025-01-02,100257,Organic Search,Patagonia,Supermarket,Mobile,33.57,7.27,0,20.338983050847457,0.0,2025-01
2025-01-02,100258,Organic Search,NEA,Supermarket,Mobile,32.94,6.63,10,20.338983050847457,0.0,2025-01
2025-01-02,100259,Organic Search,Patagonia,Electronics,Desktop,154.3,54.02,10,20.338983050847457,0.0,2025-01
2025-01-02,100260,Organic Search,Buenos Aires,Home & Deco,Mobile,55.44,17.35,20,20.338983050847457,0.0,2025-01
2025-01-02,100261,Organic Search,Buenos Aires,Home & Deco,Mobile,73.81,22.42,5,20.338983050847457,0.0,2025-01
2025-01-02,100262,Organic Search,NOA,Fashion,Tablet,42.47,8.83,20,20.338983050847457,0.0,2025-01
2025-01-02,100263,Organic Search,Patagonia,Home & Deco,Desktop,76.81,28.68,15,20.338983050847457,0.0,2025-01
2025-01-02,100264,Organic Search,Patagonia,Home & Deco,Mobile,54.51,14.34,10,20.338983050847457,0.0,2025-01
2025-01-02,100265,Organic Search,NEA,Beauty,Desktop,38.74,14.99,0,20.338983050847457,0.0,2025-01
2025-01-02,100266,Organic Search,NEA,Fashion,Mobile,47.22,13.02,5,20.338983050847457,0.0,2025-01
2025-01-02,100267,Organic Search,Buenos Aires,Home & Deco,Mobile,91.56,19.45,0,20.338983050847457,0.0,2025-01
2025-01-02,100268,Organic Search,NEA,Fashion,Tablet,33.25,9.49,5,20.338983050847457,0.0,2025-01
2025-01-02,100269,Organic Search,Buenos Aires,Beauty,Mobile,34.22,11.5,5,20.338983050847457,0.0,2025-01
2025-01-02,100270,Organic Search,Buenos Aires,Electronics,Desktop,91.64,17.77,20,20.338983050847457,0.0,2025-01
2025-01-02,100271,Organic Search,Cuyo,Supermarket,Mobile,35.5,7.42,0,20.338983050847457,0.0,2025-01
2025-01-02,100272,Organic Search,Buenos Aires,Electronics,Desktop,108.37,40.68,20,20.338983050847457,0.0,2025-01
2025-01-02,100273,Organic Search,Cuyo,Home & Deco,Mobile,65.41,18.46,5,20.338983050847457,0.0,2025-01
2025-01-02,100274,Organic Search,Buenos Aires,Supermarket,Mobile,31.98,12.11,0,20.338983050847457,0.0,2025-01
2025-01-02,100275,Organic Search,Patagonia,Sports,Mobile,54.94,16.23,0,20.338983050847457,0.0,2025-01
2025-01-02,100276,Organic Search,Buenos Aires,Home & Deco,Desktop,83.96,15.36,0,20.338983050847457,0.0,2025-01
2025-01-02,100277,Organic Search,Buenos Aires,Supermarket,Desktop,21.71,6.45,20,20.338983050847457,0.0,2025-01
2025-01-02,100278,Organic Search,Buenos Aires,Fashion,Mobile,42.78,15.27,0,20.338983050847457,0.0,2025-01
2025-01-02,100279,Organic Search,Centro,Home & Deco,Mobile,77.21,28.45,5,20.338983050847457,0.0,2025-01
2025-01-02,100280,Organic Search,NOA,Supermarket,Desktop,42.79,10.32,5,20.338983050847457,0.0,2025-01
2025-01-02,100281,Organic Search,NOA,Electronics,Desktop,96.63,32.17,5,20.338983050847457,0.0,2025-01
2025-01-02,100282,Paid Search,Buenos Aires,Beauty,Mobile,39.88,14.04,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100283,Paid Search,Buenos Aires,Electronics,Mobile,110.14,39.32,20,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100284,Paid Search,Buenos Aires,Home & Deco,Mobile,94.27,20.91,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100285,Paid Search,Buenos Aires,Beauty,Desktop,52.7,9.75,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100286,Paid Search,Buenos Aires,Supermarket,Mobile,40.81,9.36,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100287,Paid Search,Buenos Aires,Fashion,Desktop,67.26,20.67,10,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100288,Paid Search,Buenos Aires,Supermarket,Desktop,42.78,16.03,10,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100289,Paid Search,Cuyo,Electronics,Mobile,160.17,37.47,15,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100290,Paid Search,Buenos Aires,Fashion,Mobile,65.39,13.68,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100291,Paid Search,Buenos Aires,Supermarket,Mobile,37.17,13.97,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100292,Paid Search,NOA,Sports,Desktop,83.25,31.81,5,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100293,Paid Search,Cuyo,Sports,Mobile,60.75,18.88,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100294,Paid Search,NEA,Supermarket,Mobile,31.73,11.94,10,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100295,Paid Search,Buenos Aires,Fashion,Desktop,51.21,15.88,10,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100296,Paid Search,Centro,Fashion,Mobile,68.95,22.94,15,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100297,Paid Search,Patagonia,Electronics,Mobile,153.52,36.72,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100298,Paid Search,Cuyo,Supermarket,Mobile,46.2,14.47,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100299,Paid Search,Patagonia,Fashion,Mobile,52.6,19.36,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100300,Paid Search,Centro,Electronics,Desktop,91.94,23.29,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100301,Paid Search,NOA,Supermarket,Mobile,25.88,9.14,5,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100302,Paid Search,NOA,Fashion,Mobile,79.45,26.12,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100303,Paid Search,Buenos Aires,Sports,Mobile,58.69,17.34,5,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100304,Paid Search,Cuyo,Electronics,Mobile,180.77,61.89,5,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100305,Paid Search,Patagonia,Home & Deco,Desktop,110.23,21.88,5,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100306,Paid Search,Buenos Aires,Home & Deco,Desktop,94.14,26.89,5,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100307,Paid Search,Buenos Aires,Home & Deco,Mobile,94.3,21.97,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100308,Paid Search,Centro,Beauty,Tablet,43.75,14.56,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100309,Paid Search,Patagonia,Electronics,Mobile,129.31,35.19,15,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100310,Paid Search,Centro,Fashion,Mobile,40.0,7.43,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100311,Paid Search,NOA,Home & Deco,Mobile,60.81,24.68,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100312,Paid Search,Buenos Aires,Fashion,Desktop,45.3,13.14,15,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100313,Paid Search,Centro,Electronics,Mobile,132.24,39.56,10,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100314,Paid Search,Centro,Beauty,Desktop,45.28,16.32,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100315,Paid Search,Cuyo,Supermarket,Mobile,27.3,6.76,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100316,Paid Search,Buenos Aires,Home & Deco,Desktop,60.16,17.32,10,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100317,Paid Search,Patagonia,Electronics,Mobile,107.59,20.98,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100318,Paid Search,NOA,Electronics,Mobile,70.25,13.01,15,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100319,Paid Search,Cuyo,Supermarket,Mobile,22.3,4.29,20,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100320,Paid Search,Centro,Home & Deco,Desktop,58.87,17.15,5,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100321,Paid Search,NEA,Fashion,Mobile,65.24,14.11,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100322,Paid Search,Buenos Aires,Home & Deco,Desktop,100.36,38.78,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100323,Paid Search,Cuyo,Electronics,Desktop,203.39,40.6,5,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100324,Paid Search,Centro,Fashion,Mobile,52.28,17.58,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100325,Paid Search,Centro,Electronics,Mobile,165.49,48.03,15,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100326,Paid Search,Buenos Aires,Sports,Mobile,62.46,22.59,0,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100327,Paid Search,Centro,Electronics,Desktop,101.86,39.62,15,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100328,Paid Search,Buenos Aires,Fashion,Tablet,48.64,15.04,15,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100329,Paid Search,Centro,Electronics,Mobile,96.17,26.09,15,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100330,Paid Search,Patagonia,Supermarket,Mobile,19.35,6.17,10,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100331,Paid Search,Cuyo,Sports,Mobile,65.68,20.22,15,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100332,Paid Search,Buenos Aires,Beauty,Desktop,42.25,10.41,15,22.745098039215687,16.854138223415454,2025-01
2025-01-02,100333,Paid Social,Buenos Aires,Fashion,Mobile,52.54,20.58,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100334,Paid Social,Patagonia,Fashion,Tablet,55.24,18.36,10,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100335,Paid Social,Buenos Aires,Supermarket,Mobile,35.64,6.52,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100336,Paid Social,Centro,Fashion,Desktop,40.56,15.28,15,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100337,Paid Social,Centro,Beauty,Mobile,45.14,17.02,5,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100338,Paid Social,Centro,Home & Deco,Mobile,73.01,25.62,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100339,Paid Social,Patagonia,Electronics,Mobile,164.48,43.34,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100340,Paid Social,Centro,Beauty,Mobile,23.77,6.97,15,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100341,Paid Social,NEA,Beauty,Mobile,48.14,12.42,10,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100342,Paid Social,Cuyo,Electronics,Mobile,104.6,25.84,15,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100343,Paid Social,Cuyo,Beauty,Mobile,46.84,10.82,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100344,Paid Social,Buenos Aires,Home & Deco,Mobile,85.55,20.74,10,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100345,Paid Social,NOA,Beauty,Mobile,48.17,13.84,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100346,Paid Social,Centro,Sports,Mobile,78.12,21.98,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100347,Paid Social,Buenos Aires,Beauty,Desktop,41.41,15.99,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100348,Paid Social,Buenos Aires,Supermarket,Desktop,43.04,16.76,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100349,Paid Social,Buenos Aires,Beauty,Mobile,37.13,8.84,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100350,Paid Social,Buenos Aires,Fashion,Mobile,37.5,13.44,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100351,Paid Social,Buenos Aires,Supermarket,Desktop,37.95,12.24,10,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100352,Paid Social,NOA,Electronics,Mobile,156.81,50.16,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100353,Paid Social,NEA,Sports,Mobile,63.43,24.07,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100354,Paid Social,Centro,Electronics,Mobile,121.44,47.48,15,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100355,Paid Social,Centro,Fashion,Mobile,66.19,18.82,0,42.391304347826086,18.763936269887203,2025-01
2025-01-02,100356,Email,Centro,Beauty,Mobile,33.08,9.83,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100357,Email,Cuyo,Supermarket,Mobile,32.61,9.83,10,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100358,Email,Cuyo,Electronics,Mobile,121.94,26.05,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100359,Email,Buenos Aires,Supermarket,Mobile,17.59,3.99,5,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100360,Email,Cuyo,Home & Deco,Mobile,78.3,18.21,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100361,Email,Buenos Aires,Electronics,Mobile,114.92,36.46,15,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100362,Email,Centro,Home & Deco,Desktop,64.55,13.38,5,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100363,Email,Buenos Aires,Fashion,Desktop,52.74,18.38,5,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100364,Email,NEA,Electronics,Mobile,94.08,37.43,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100365,Email,Cuyo,Fashion,Mobile,29.15,11.93,15,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100366,Email,Patagonia,Electronics,Mobile,125.37,26.01,10,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100367,Email,Buenos Aires,Fashion,Mobile,50.16,14.07,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100368,Email,Patagonia,Electronics,Mobile,135.18,46.35,10,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100369,Email,Buenos Aires,Fashion,Mobile,50.27,20.07,10,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100370,Email,Cuyo,Supermarket,Desktop,36.46,6.67,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100371,Email,Centro,Home & Deco,Mobile,65.14,12.41,5,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100372,Email,Buenos Aires,Fashion,Mobile,58.58,20.28,15,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100373,Email,Centro,Beauty,Mobile,53.89,19.91,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100374,Email,Centro,Sports,Desktop,42.16,11.35,5,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100375,Email,Cuyo,Beauty,Desktop,35.59,7.83,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100376,Email,Centro,Electronics,Desktop,106.36,35.63,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100377,Email,Cuyo,Home & Deco,Mobile,74.24,18.91,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100378,Email,Cuyo,Fashion,Mobile,82.13,24.36,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100379,Email,Buenos Aires,Fashion,Tablet,52.1,9.87,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100380,Email,Buenos Aires,Home & Deco,Mobile,42.04,8.74,15,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100381,Email,NEA,Home & Deco,Desktop,71.82,27.18,5,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100382,Email,NEA,Home & Deco,Tablet,54.22,16.81,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100383,Email,Buenos Aires,Fashion,Mobile,35.13,13.35,10,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100384,Email,Centro,Home & Deco,Mobile,47.39,14.87,20,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100385,Email,Buenos Aires,Fashion,Mobile,44.61,14.74,5,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100386,Email,Centro,Home & Deco,Tablet,82.9,27.27,5,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100387,Email,Buenos Aires,Home & Deco,Mobile,93.32,28.96,5,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100388,Email,Buenos Aires,Supermarket,Desktop,32.39,6.85,15,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100389,Email,Patagonia,Electronics,Desktop,187.54,73.24,0,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100390,Email,NEA,Electronics,Mobile,114.41,36.76,15,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100391,Email,Buenos Aires,Home & Deco,Mobile,80.14,21.86,10,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100392,Email,Centro,Fashion,Mobile,65.91,20.94,10,18.18918918918919,1.0977990357807048,2025-01
2025-01-02,100393,Referral,NOA,Electronics,Desktop,118.74,35.92,5,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100394,Referral,Cuyo,Supermarket,Mobile,46.35,16.05,10,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100395,Referral,Buenos Aires,Home & Deco,Mobile,66.0,16.3,15,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100396,Referral,Buenos Aires,Supermarket,Mobile,31.76,11.34,0,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100397,Referral,NOA,Beauty,Mobile,44.92,16.38,10,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100398,Referral,Cuyo,Sports,Desktop,58.44,11.61,5,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100399,Referral,Centro,Home & Deco,Mobile,85.82,17.73,0,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100400,Referral,Patagonia,Supermarket,Mobile,36.24,7.19,0,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100401,Referral,Centro,Sports,Desktop,83.91,16.57,0,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100402,Referral,Centro,Home & Deco,Mobile,83.09,23.03,15,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100403,Referral,NOA,Home & Deco,Mobile,70.64,23.57,0,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100404,Referral,NEA,Fashion,Mobile,40.03,12.04,15,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100405,Referral,Centro,Fashion,Mobile,62.28,21.41,0,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100406,Referral,Buenos Aires,Beauty,Desktop,41.98,9.0,5,34.642857142857146,3.839056689816104,2025-01
2025-01-02,100407,Direct,Buenos Aires,Beauty,Mobile,54.66,16.54,0,24.61904761904762,0.0,2025-01
2025-01-02,100408,Direct,Buenos Aires,Home & Deco,Desktop,66.51,17.72,0,24.61904761904762,0.0,2025-01
2025-01-02,100409,Direct,Buenos Aires,Sports,Mobile,83.09,32.74,10,24.61904761904762,0.0,2025-01
2025-01-02,100410,Direct,Centro,Supermarket,Mobile,35.48,11.77,0,24.61904761904762,0.0,2025-01
2025-01-02,100411,Direct,Cuyo,Electronics,Mobile,174.47,59.31,10,24.61904761904762,0.0,2025-01
2025-01-02,100412,Direct,NEA,Sports,Tablet,56.82,20.89,0,24.61904761904762,0.0,2025-01
