event_id,event_timestamp,event_date,user_id,session_id,event_type,product_id,category,quantity,revenue,order_id,country,device_type,traffic_source
evt_00000184,2026-03-30T06:20:54,2026-03-30,user_01530,user_01530_sess_0029,add_to_cart,product_0182,Toys,1,0.0,,Chile,mobile,organic
evt_00000185,2026-03-14T14:56:57,2026-03-14,user_01795,user_01795_sess_0206,page_view,product_0144,Grocery,1,0.0,,Uruguay,mobile,direct
evt_00000186,2026-04-05T16:01:46,2026-04-05,user_02120,user_02120_sess_0442,search,product_0181,Sports,2,0.0,,Brazil,mobile,organic
evt_00000187,2026-03-18T19:33:18,2026-03-18,user_01850,user_01850_sess_0092,page_view,product_0026,Books,1,0.0,,Argentina,mobile,email
evt_00000188,2026-01-13T05:18:50,2026-01-13,user_00496,user_00496_sess_0192,add_to_cart,product_0382,Books,2,0.0,,Brazil,tablet,paid_search
evt_00000189,2026-04-17T20:17:31,2026-04-17,user_01016,user_01016_sess_0002,search,product_0190,Books,1,0.0,,Argentina,mobile,paid_search
evt_00000190,2026-02-25T15:24:04,2026-02-25,user_00921,user_00921_sess_0079,page_view,product_0110,Toys,1,0.0,,Chile,tablet,organic
evt_00000191,2026-02-11T16:04:32,2026-02-11,user_00263,user_00263_sess_0418,page_view,product_0207,Grocery,1,0.0,,Chile,mobile,organic
evt_00000192,2026-03-13T03:38:35,2026-03-13,user_01385,user_01385_sess_0175,page_view,product_0126,Grocery,1,0.0,,Uruguay,mobile,direct
evt_00000193,2026-01-07T04:25:12,2026-01-07,user_00087,user_00087_sess_0553,checkout,product_0050,Books,3,0.0,,Uruguay,mobile,organic
evt_00000194,2026-03-14T13:59:01,2026-03-14,user_02410,user_02410_sess_0490,search,product_0095,Books,2,0.0,,Brazil,desktop,paid_search
evt_00000195,2026-02-19T07:46:03,2026-02-19,user_02269,user_02269_sess_0182,page_view,product_0390,Electronics,1,0.0,,Argentina,mobile,organic
evt_00000196,2026-03-20T07:26:58,2026-03-20,user_00943,user_00943_sess_0010,purchase,product_0309,Grocery,1,361.92,order_000012,Mexico,desktop,social
evt_00000197,2026-02-21T06:14:04,2026-02-21,user_02411,user_02411_sess_0072,add_to_cart,product_0069,Beauty,1,0.0,,Chile,mobile,paid_search
evt_00000198,2026-04-23T18:00:20,2026-04-23,user_00903,user_00903_sess_0301,page_view,product_0149,Electronics,2,0.0,,Argentina,tablet,paid_search
evt_00000199,2026-01-31T23:33:36,2026-01-31,user_00030,user_00030_sess_0508,search,product_0012,Toys,3,0.0,,Colombia,mobile,email
evt_00000200,2026-03-09T11:52:14,2026-03-09,user_00291,user_00291_sess_0208,page_view,product_0064,Electronics,1,0.0,,Mexico,tablet,organic
evt_00000201,2026-01-17T01:07:05,2026-01-17,user_00242,user_00242_sess_0244,page_view,product_0368,Home,1,0.0,,Chile,mobile,paid_search
evt_00000202,2026-04-28T10:40:08,2026-04-28,user_00938,user_00938_sess_0482,add_to_cart,product_0245,Toys,3,0.0,,Brazil,desktop,paid_search
evt_00000203,2026-03-05T02:42:24,2026-03-05,user_00277,user_00277_sess_0454,page_view,product_0037,Beauty,1,0.0,,Mexico,mobile,social
evt_00000204,2026-01-11T21:10:48,2026-01-11,user_00129,user_00129_sess_0507,page_view,product_0179,Electronics,3,0.0,,Mexico,desktop,paid_search
evt_00000205,2026-04-14T06:53:01,2026-04-14,user_01354,user_01354_sess_0223,add_to_cart,product_0222,Fashion,1,0.0,,Uruguay,mobile,organic
evt_00000206,2026-02-09T11:27:29,2026-02-09,user_00291,user_00291_sess_0014,purchase,product_0397,Grocery,1,253.9,order_000013,Colombia,mobile,paid_search
evt_00000207,2026-04-19T12:33:21,2026-04-19,user_02106,user_02106_sess_0130,page_view,product_0323,Beauty,1,0.0,,Colombia,desktop,social
evt_00000208,2026-04-16T14:34:29,2026-04-16,user_00975,user_00975_sess_0465,page_view,product_0393,Grocery,1,0.0,,Brazil,desktop,email
evt_00000209,2026-01-11T00:37:45,2026-01-11,user_01141,user_01141_sess_0578,add_to_cart,product_0373,Home,3,0.0,,Mexico,mobile,paid_search
evt_00000210,2026-01-16T02:26:45,2026-01-16,user_01989,user_01989_sess_0128,search,product_0163,Grocery,3,0.0,,Mexico,mobile,organic
evt_00000211,2026-02-14T12:34:31,2026-02-14,user_00878,user_00878_sess_0387,checkout,product_0142,Electronics,1,0.0,,Chile,mobile,organic
evt_00000212,2026-03-02T05:15:59,2026-03-02,user_02209,user_02209_sess_0471,search,product_0243,Beauty,2,0.0,,Argentina,mobile,organic
evt_00000213,2026-01-31T13:28:08,2026-01-31,user_00542,user_00542_sess_0122,purchase,product_0243,Beauty,1,125.1,order_000014,Brazil,mobile,paid_search
evt_00000214,2026-02-18T04:01:44,2026-02-18,user_02339,user_02339_sess_0208,page_view,product_0317,Fashion,1,0.0,,Chile,mobile,paid_search
evt_00000215,2026-02-10T16:59:10,2026-02-10,user_02361,user_02361_sess_0049,page_view,product_0097,Home,2,0.0,,Uruguay,desktop,paid_search
evt_00000216,2026-01-08T02:38:06,2026-01-08,user_01937,user_01937_sess_0228,search,product_0244,Electronics,1,0.0,,Chile,desktop,direct
evt_00000217,2026-02-07T12:18:05,2026-02-07,user_00996,user_00996_sess_0338,checkout,product_0156,Home,1,0.0,,Argentina,mobile,organic
evt_00000218,2026-02-24T05:11:12,2026-02-24,user_01938,user_01938_sess_0076,search,product_0094,Books,2,0.0,,Brazil,mobile,paid_search
evt_00000219,2026-02-23T02:32:11,2026-02-23,user_01668,user_01668_sess_0116,page_view,product_0248,Electronics,2,0.0,,Chile,mobile,paid_search
evt_00000220,2026-02-28T16:59:32,2026-02-28,user_00780,user_00780_sess_0061,search,product_0366,Toys,2,0.0,,Chile,mobile,organic
evt_00000221,2026-01-25T06:55:26,2026-01-25,user_00387,user_00387_sess_0362,page_view,product_0135,Toys,1,0.0,,Argentina,mobile,organic
evt_00000222,2026-03-14T09:28:03,2026-03-14,user_00398,user_00398_sess_0136,purchase,product_0251,Books,1,259.57,order_000015,Uruguay,mobile,social
evt_00000223,2026-04-21T08:17:11,2026-04-21,user_01766,user_01766_sess_0500,page_view,product_0346,Toys,1,0.0,,Argentina,desktop,email
evt_00000224,2026-03-15T09:50:24,2026-03-15,user_01452,user_01452_sess_0142,add_to_cart,product_0229,Electronics,1,0.0,,Chile,mobile,paid_search
evt_00000225,2026-04-21T05:28:28,2026-04-21,user_01735,user_01735_sess_0053,search,product_0261,Electronics,1,0.0,,Argentina,desktop,paid_search
evt_00000226,2026-03-07T10:38:41,2026-03-07,user_01684,user_01684_sess_0265,add_to_cart,product_0017,Beauty,3,0.0,,Uruguay,mobile,social
evt_00000227,2026-02-16T09:43:29,2026-02-16,user_01913,user_01913_sess_0280,purchase,product_0045,Beauty,1,11.35,order_000016,Colombia,desktop,organic
evt_00000228,2026-04-16T17:08:28,2026-04-16,user_00222,user_00222_sess_0131,page_view,product_0192,Fashion,1,0.0,,Brazil,mobile,paid_search
evt_00000229,2026-03-16T13:17:41,2026-03-16,user_00404,user_00404_sess_0231,search,product_0308,Home,1,0.0,,Argentina,mobile,organic
evt_00000230,2026-04-24T23:12:27,2026-04-24,user_00249,user_00249_sess_0564,add_to_cart,product_0160,Beauty,3,0.0,,Colombia,mobile,organic
evt_00000231,2026-01-08T15:21:01,2026-01-08,user_01650,user_01650_sess_0403,page_view,product_0121,Grocery,1,0.0,,Brazil,tablet,organic
evt_00000232,2026-02-24T06:06:52,2026-02-24,user_01390,user_01390_sess_0371,search,product_0127,Home,3,0.0,,Mexico,mobile,email
evt_00000233,2026-02-09T23:46:56,2026-02-09,user_00448,user_00448_sess_0393,page_view,product_0152,Fashion,2,0.0,,Brazil,mobile,paid_search
evt_00000234,2026-01-12T18:40:13,2026-01-12,user_01019,user_01019_sess_0230,add_to_cart,product_0366,Toys,1,0.0,,Uruguay,mobile,social
evt_00000235,2026-04-14T12:53:33,2026-04-14,user_00785,user_00785_sess_0139,page_view,product_0084,Grocery,1,0.0,,Colombia,mobile,organic
evt_00000236,2026-03-23T07:40:34,2026-03-23,user_00780,user_00780_sess_0072,page_view,product_0214,Toys,1,0.0,,Brazil,mobile,direct
evt_00000237,2026-03-16T02:43:39,2026-03-16,user_02197,user_02197_sess_0554,purchase,product_0093,Home,3,750.41,order_000017,Mexico,mobile,direct
evt_00000238,2026-02-02T12:45:09,2026-02-02,user_01838,user_01838_sess_0171,add_to_cart,product_0393,Grocery,1,0.0,,Chile,desktop,paid_search
evt_00000239,2026-02-07T15:25:44,2026-02-07,user_00575,user_00575_sess_0595,checkout,product_0147,Fashion,1,0.0,,Uruguay,mobile,organic
evt_00000240,2026-03-25T06:33:10,2026-03-25,user_01729,user_01729_sess_0041,checkout,product_0286,Fashion,3,0.0,,Chile,mobile,paid_search
evt_00000241,2026-04-12T19:20:37,2026-04-12,user_00752,user_00752_sess_0422,purchase,product_0196,Home,1,288.36,order_000018,Colombia,desktop,paid_search
evt_00000242,2026-03-15T04:24:14,2026-03-15,user_01141,user_01141_sess_0264,page_view,product_0234,Beauty,1,0.0,,Brazil,mobile,social
evt_00000243,2026-02-14T06:45:38,2026-02-14,user_01895,user_01895_sess_0584,add_to_cart,product_0169,Toys,3,0.0,,Mexico,desktop,paid_search
evt_00000244,2026-04-29T02:05:37,2026-04-29,user_01024,user_01024_sess_0210,add_to_cart,product_0052,Books,1,0.0,,Brazil,mobile,email
evt_00000245,2026-04-05T04:56:18,2026-04-05,user_00309,user_00309_sess_0020,search,product_0178,Fashion,1,0.0,,Colombia,desktop,paid_search
evt_00000246,2026-03-02T21:53:42,2026-03-02,user_01816,user_01816_sess_0232,purchase,product_0256,Fashion,1,163.06,order_000019,Colombia,mobile,email
evt_00000247,2026-03-10T08:01:58,2026-03-10,user_02255,user_02255_sess_0279,checkout,product_0269,Toys,1,0.0,,Brazil,mobile,organic
evt_00000248,2026-02-27T04:00:17,2026-02-27,user_00402,user_00402_sess_0480,checkout,product_0391,Fashion,1,0.0,,Mexico,mobile,paid_search
evt_00000249,2026-01-04T23:40:42,2026-01-04,user_00208,user_00208_sess_0256,search,product_0087,Books,1,0.0,,Brazil,mobile,email
evt_00000250,2026-02-22T08:38:43,2026-02-22,user_02215,user_02215_sess_0348,add_to_cart,product_0270,Fashion,2,0.0,,Brazil,mobile,paid_search
evt_00000251,2026-01-24T04:16:49,2026-01-24,user_00061,user_00061_sess_0165,page_view,product_0204,Electronics,1,0.0,,Brazil,mobile,paid_search
evt_00000252,2026-02-09T04:27:49,2026-02-09,user_00383,user_00383_sess_0502,page_view,product_0308,Home,3,0.0,,Mexico,mobile,organic
evt_00000253,2026-04-13T06:28:18,2026-04-13,user_00969,user_00969_sess_0470,search,product_0056,Beauty,1,0.0,,Brazil,mobile,direct
evt_00000254,2026-01-17T06:36:39,2026-01-17,user_00682,user_00682_sess_0519,search,product_0303,Fashion,1,0.0,,Chile,mobile,email
evt_00000255,2026-01-25T21:54:33,2026-01-25,user_01665,user_01665_sess_0230,checkout,product_0056,Beauty,2,0.0,,Colombia,mobile,organic
evt_00000256,2026-04-29T23:20:38,2026-04-29,user_01990,user_01990_sess_0101,search,product_0155,Sports,1,0.0,,Argentina,mobile,organic
evt_00000257,2026-02-20T07:53:05,2026-02-20,user_01972,user_01972_sess_0474,page_view,product_0082,Beauty,1,0.0,,Brazil,tablet,email
evt_00000258,2026-01-05T00:16:36,2026-01-05,user_00876,user_00876_sess_0260,purchase,product_0256,Fashion,1,162.33,order_000020,Brazil,mobile,social
evt_00000259,2026-01-25T07:02:24,2026-01-25,user_01643,user_01643_sess_0181,search,product_0271,Books,3,0.0,,Uruguay,tablet,direct
evt_00000260,2026-01-20T22:22:20,2026-01-20,user_00241,user_00241_sess_0300,purchase,product_0259,Grocery,1,24.84,order_000021,Uruguay,mobile,paid_search
evt_00000261,2026-04-01T08:42:18,2026-04-01,user_00675,user_00675_sess_0319,page_view,product_0310,Books,1,0.0,,Mexico,desktop,paid_search
evt_00000262,2026-02-07T13:23:34,2026-02-07,user_01553,user_01553_sess_0190,page_view,product_0033,Beauty,2,0.0,,Colombia,mobile,direct
evt_00000263,2026-04-02T08:55:24,2026-04-02,user_00009,user_00009_sess_0048,page_view,product_0211,Toys,1,0.0,,Uruguay,mobile,paid_search
evt_00000264,2026-01-29T09:58:53,2026-01-29,user_01600,user_01600_sess_0055,purchase,product_0215,Fashion,3,678.04,order_000022,Mexico,mobile,organic
evt_00000265,2026-03-13T02:04:59,2026-03-13,user_01087,user_01087_sess_0248,add_to_cart,product_0320,Books,3,0.0,,Colombia,desktop,paid_search
evt_00000266,2026-03-26T18:26:37,2026-03-26,user_01864,user_01864_sess_0357,page_view,product_0135,Toys,1,0.0,,Uruguay,desktop,social
evt_00000267,2026-04-29T07:18:00,2026-04-29,user_01169,user_01169_sess_0184,search,product_0064,Electronics,1,0.0,,Mexico,mobile,organic
evt_00000268,2026-03-25T01:05:55,2026-03-25,user_01733,user_01733_sess_0236,search,product_0287,Electronics,1,0.0,,Colombia,mobile,paid_search
evt_00000269,2026-02-13T09:57:51,2026-02-13,user_02277,user_02277_sess_0044,checkout,product_0184,Fashion,1,0.0,,Brazil,mobile,email
evt_00000270,2026-04-08T04:56:10,2026-04-08,user_01994,user_01994_sess_0224,search,product_0222,Fashion,2,0.0,,Chile,mobile,social
evt_00000271,2026-01-20T14:20:30,2026-01-20,user_00635,user_00635_sess_0496,page_view,product_0052,Books,1,0.0,,Colombia,tablet,organic
evt_00000272,2026-01-16T04:23:43,2026-01-16,user_00778,user_00778_sess_0434,checkout,product_0204,Electronics,1,0.0,,Chile,mobile,organic
evt_00000273,2026-02-11T06:29:02,2026-02-11,user_01216,user_01216_sess_0331,search,product_0271,Books,3,0.0,,Uruguay,mobile,social
evt_00000274,2026-04-13T23:11:41,2026-04-13,user_00892,user_00892_sess_0447,checkout,product_0303,Fashion,2,0.0,,Mexico,mobile,social
evt_00000275,2026-03-29T11:19:47,2026-03-29,user_00240,user_00240_sess_0131,purchase,product_0078,Beauty,1,200.37,order_000023,Uruguay,desktop,social
evt_00000276,2026-02-07T21:20:51,2026-02-07,user_02373,user_02373_sess_0388,page_view,product_0228,Books,1,0.0,,Brazil,mobile,paid_search
evt_00000277,2026-02-11T05:00:49,2026-02-11,user_02221,user_02221_sess_0096,page_view,product_0103,Home,1,0.0,,Mexico,desktop,email
evt_00000278,2026-03-15T00:08:34,2026-03-15,user_00250,user_00250_sess_0375,add_to_cart,product_0331,Electronics,2,0.0,,Colombia,desktop,paid_search
evt_00000279,2026-02-06T13:56:46,2026-02-06,user_01285,user_01285_sess_0473,purchase,product_0195,Toys,3,417.65,order_000024,Mexico,mobile,direct
evt_00000280,2026-01-29T15:34:11,2026-01-29,user_00235,user_00235_sess_0030,page_view,product_0178,Fashion,1,0.0,,Argentina,desktop,social
evt_00000281,2026-01-09T21:36:15,2026-01-09,user_00206,user_00206_sess_0313,purchase,product_0366,Toys,2,379.39,order_000025,Colombia,mobile,organic
evt_00000282,2026-03-18T01:24:01,2026-03-18,user_02393,user_02393_sess_0228,page_view,product_0180,Fashion,3,0.0,,Argentina,mobile,paid_search
evt_00000283,2026-01-30T09:11:43,2026-01-30,user_01953,user_01953_sess_0135,search,product_0030,Beauty,1,0.0,,Argentina,desktop,paid_search
evt_00000284,2026-01-23T04:55:25,2026-01-23,user_02060,user_02060_sess_0507,page_view,product_0305,Home,1,0.0,,Brazil,desktop,organic
evt_00000285,2026-04-11T10:54:39,2026-04-11,user_02176,user_02176_sess_0195,page_view,product_0291,Electronics,1,0.0,,Chile,desktop,paid_search
evt_00000286,2026-04-18T05:52:15,2026-04-18,user_00645,user_00645_sess_0547,add_to_cart,product_0158,Home,1,0.0,,Mexico,desktop,organic
evt_00000287,2026-02-18T16:49:57,2026-02-18,user_00233,user_00233_sess_0385,add_to_cart,product_0281,Beauty,1,0.0,,Brazil,tablet,social
evt_00000288,2026-03-27T07:29:45,2026-03-27,user_02081,user_02081_sess_0439,page_view,product_0233,Beauty,1,0.0,,Mexico,desktop,social
evt_00000289,2026-04-04T15:45:01,2026-04-04,user_00329,user_00329_sess_0229,add_to_cart,product_0343,Fashion,3,0.0,,Argentina,mobile,paid_search
evt_00000290,2026-02-19T22:55:08,2026-02-19,user_00762,user_00762_sess_0190,page_view,product_0063,Sports,3,0.0,,Uruguay,mobile,organic
evt_00000291,2026-03-07T09:15:38,2026-03-07,user_00281,user_00281_sess_0188,checkout,product_0266,Home,1,0.0,,Argentina,mobile,organic
evt_00000292,2026-01-20T22:17:29,2026-01-20,user_02438,user_02438_sess_0510,add_to_cart,product_0135,Toys,3,0.0,,Argentina,mobile,organic
evt_00000293,2026-04-23T16:27:35,2026-04-23,user_00279,user_00279_sess_0286,page_view,product_0295,Home,1,0.0,,Brazil,mobile,email
evt_00000294,2026-04-01T23:23:39,2026-04-01,user_00964,user_00964_sess_0209,add_to_cart,product_0330,Grocery,1,0.0,,Mexico,desktop,organic
evt_00000295,2026-01-12T22:50:18,2026-01-12,user_01654,user_01654_sess_0510,add_to_cart,product_0211,Toys,3,0.0,,Mexico,desktop,organic
evt_00000296,2026-02-11T20:44:21,2026-02-11,user_00492,user_00492_sess_0434,search,product_0105,Home,1,0.0,,Mexico,desktop,organic
evt_00000297,2026-03-14T15:48:40,2026-03-14,user_02334,user_02334_sess_0486,page_view,product_0334,Fashion,2,0.0,,Chile,mobile,paid_search
evt_00000298,2026-04-12T06:43:50,2026-04-12,user_01009,user_01009_sess_0200,page_view,product_0382,Books,1,0.0,,Uruguay,desktop,social
evt_00000299,2026-03-29T11:11:52,2026-03-29,user_02372,user_02372_sess_0087,page_view,product_0056,Beauty,1,0.0,,Uruguay,desktop,social
evt_00000300,2026-04-19T10:08:20,2026-04-19,user_02436,user_02436_sess_0111,page_view,product_0344,Home,1,0.0,,Brazil,mobile,paid_search
evt_00000301,2026-04-28T18:17:43,2026-04-28,user_00163,user_00163_sess_0576,search,product_0246,Books,3,0.0,,Chile,tablet,organic
evt_00000302,2026-01-25T23:10:01,2026-01-25,user_00336,user_00336_sess_0205,add_to_cart,product_0046,Beauty,1,0.0,,Brazil,mobile,organic
evt_00000303,2026-04-12T03:44:40,2026-04-12,user_01718,user_01718_sess_0250,search,product_0303,Fashion,1,0.0,,Argentina,mobile,direct
evt_00000304,2026-03-09T05:20:10,2026-03-09,user_02391,user_02391_sess_0033,page_view,product_0197,Home,1,0.0,,Brazil,mobile,paid_search
evt_00000305,2026-02-20T00:42:49,2026-02-20,user_02316,user_02316_sess_0416,page_view,product_0188,Toys,3,0.0,,Chile,desktop,email
evt_00000306,2026-02-01T00:05:33,2026-02-01,user_02142,user_02142_sess_0209,checkout,product_0223,Books,1,0.0,,Mexico,mobile,paid_search
evt_00000307,2026-04-14T01:40:13,2026-04-14,user_01296,user_01296_sess_0145,search,product_0316,Grocery,1,0.0,,Uruguay,desktop,direct
evt_00000308,2026-03-02T06:17:49,2026-03-02,user_01069,user_01069_sess_0470,add_to_cart,product_0127,Home,3,0.0,,Brazil,desktop,direct
evt_00000309,2026-02-15T16:52:20,2026-02-15,user_00837,user_00837_sess_0037,purchase,product_0393,Grocery,1,74.97,order_000026,Argentina,desktop,organic
evt_00000310,2026-02-14T14:37:38,2026-02-14,user_01287,user_01287_sess_0075,page_view,product_0121,Grocery,1,0.0,,Brazil,mobile,email
evt_00000311,2026-03-13T07:45:23,2026-03-13,user_00978,user_00978_sess_0183,page_view,product_0350,Toys,1,0.0,,Argentina,desktop,social
evt_00000312,2026-03-04T09:59:59,2026-03-04,user_01088,user_01088_sess_0238,checkout,product_0322,Sports,2,0.0,,Brazil,mobile,paid_search
evt_00000313,2026-02-22T10:15:44,2026-02-22,user_01622,user_01622_sess_0551,add_to_cart,product_0228,Books,2,0.0,,Argentina,desktop,paid_search
evt_00000314,2026-04-29T09:42:08,2026-04-29,user_00537,user_00537_sess_0433,purchase,product_0282,Beauty,1,220.46,order_000027,Brazil,desktop,organic
evt_00000315,2026-01-20T18:13:49,2026-01-20,user_01229,user_01229_sess_0209,search,product_0017,Beauty,2,0.0,,Mexico,mobile,email
evt_00000316,2026-03-24T04:35:29,2026-03-24,user_01873,user_01873_sess_0107,page_view,product_0128,Electronics,1,0.0,,Mexico,desktop,organic
evt_00000317,2026-01-30T06:06:53,2026-01-30,user_01296,user_01296_sess_0120,page_view,product_0279,Electronics,1,0.0,,Brazil,mobile,paid_search
evt_00000318,2026-01-05T07:29:07,2026-01-05,user_00298,user_00298_sess_0380,search,product_0160,Beauty,1,0.0,,Colombia,desktop,organic
evt_00000319,2026-02-15T12:15:20,2026-02-15,user_00039,user_00039_sess_0008,page_view,product_0151,Fashion,3,0.0,,Argentina,desktop,paid_search
evt_00000320,2026-03-03T07:21:34,2026-03-03,user_01878,user_01878_sess_0488,page_view,product_0102,Home,1,0.0,,Brazil,mobile,direct
evt_00000321,2026-02-12T14:35:30,2026-02-12,user_02307,user_02307_sess_0031,purchase,product_0224,Beauty,1,175.89,order_000028,Mexico,mobile,organic
evt_00000322,2026-02-24T04:24:27,2026-02-24,user_00410,user_00410_sess_0221,purchase,product_0284,Toys,1,248.3,order_000029,Mexico,desktop,organic
evt_00000323,2026-01-09T00:16:36,2026-01-09,user_00301,user_00301_sess_0202,page_view,product_0358,Grocery,3,0.0,,Mexico,mobile,email
evt_00000324,2026-04-11T00:53:59,2026-04-11,user_02203,user_02203_sess_0076,page_view,product_0152,Fashion,1,0.0,,Colombia,mobile,email
evt_00000325,2026-04-10T06:27:50,2026-04-10,user_00874,user_00874_sess_0273,page_view,product_0359,Electronics,1,0.0,,Argentina,mobile,social
evt_00000326,2026-04-02T23:36:58,2026-04-02,user_02073,user_02073_sess_0254,purchase,product_0227,Sports,3,492.22,order_000030,Mexico,tablet,direct
